scenario,pathway,flow_key,portable_mapping_key,exchange_type,provider_or_flow_name,provider_or_flow_database,provider_or_flow_code,provider_location,biosphere_categories,flow_unit,method_slug,method,impact_category,impact_unit,reference_unit_impact_factor,reference_factor_parameter,factor_unit,include_in_lcia
s_c1,BC1,technosphere|ei39_cutoff|39637a65852c08973cb0b45962f74e09,"technosphere::hardwood forestry, eucalyptus ssp., planted forest management::RoW::kilogram",technosphere,"hardwood forestry, eucalyptus ssp., planted forest management",ei39_cutoff,39637a65852c08973cb0b45962f74e09,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.000227515701292014,UF_TRACI_v2_1__acidification__acidification_potential_AP__hardwood_forestry_eucalyptus_ssp_planted_forest_management__RoW,kg SO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|39637a65852c08973cb0b45962f74e09,"technosphere::hardwood forestry, eucalyptus ssp., planted forest management::RoW::kilogram",technosphere,"hardwood forestry, eucalyptus ssp., planted forest management",ei39_cutoff,39637a65852c08973cb0b45962f74e09,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,1.628053850701254e-05,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__hardwood_forestry_eucalyptus_ssp_planted_forest_management__RoW,PM2.5-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|39637a65852c08973cb0b45962f74e09,"technosphere::hardwood forestry, eucalyptus ssp., planted forest management::RoW::kilogram",technosphere,"hardwood forestry, eucalyptus ssp., planted forest management",ei39_cutoff,39637a65852c08973cb0b45962f74e09,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,-0.048982884588165375,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__hardwood_forestry_eucalyptus_ssp_planted_forest_management__RoW,CTUe/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|39637a65852c08973cb0b45962f74e09,"technosphere::hardwood forestry, eucalyptus ssp., planted forest management::RoW::kilogram",technosphere,"hardwood forestry, eucalyptus ssp., planted forest management",ei39_cutoff,39637a65852c08973cb0b45962f74e09,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.003847697546286856,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__hardwood_forestry_eucalyptus_ssp_planted_forest_management__RoW,kg O3-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|c655f5b0ff84702a0077ad38fdf4f750,"technosphere::hardwood forestry, oak, sustainable forest management::RoW::kilogram",technosphere,"hardwood forestry, oak, sustainable forest management",ei39_cutoff,c655f5b0ff84702a0077ad38fdf4f750,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.03675034756784395,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__hardwood_forestry_oak_sustainable_forest_management__RoW,kg CO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|c655f5b0ff84702a0077ad38fdf4f750,"technosphere::hardwood forestry, oak, sustainable forest management::RoW::kilogram",technosphere,"hardwood forestry, oak, sustainable forest management",ei39_cutoff,c655f5b0ff84702a0077ad38fdf4f750,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.00021637409342683503,UF_TRACI_v2_1__eutrophication__eutrophication_potential__hardwood_forestry_oak_sustainable_forest_management__RoW,kg N-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|c655f5b0ff84702a0077ad38fdf4f750,"technosphere::hardwood forestry, oak, sustainable forest management::RoW::kilogram",technosphere,"hardwood forestry, oak, sustainable forest management",ei39_cutoff,c655f5b0ff84702a0077ad38fdf4f750,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.00017610661312031503,UF_TRACI_v2_1__acidification__acidification_potential_AP__hardwood_forestry_oak_sustainable_forest_management__RoW,kg SO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|c655f5b0ff84702a0077ad38fdf4f750,"technosphere::hardwood forestry, oak, sustainable forest management::RoW::kilogram",technosphere,"hardwood forestry, oak, sustainable forest management",ei39_cutoff,c655f5b0ff84702a0077ad38fdf4f750,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,2.113096399172201e-05,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__hardwood_forestry_oak_sustainable_forest_management__RoW,PM2.5-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|c655f5b0ff84702a0077ad38fdf4f750,"technosphere::hardwood forestry, oak, sustainable forest management::RoW::kilogram",technosphere,"hardwood forestry, oak, sustainable forest management",ei39_cutoff,c655f5b0ff84702a0077ad38fdf4f750,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.20754007653369802,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__hardwood_forestry_oak_sustainable_forest_management__RoW,CTUe/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|c655f5b0ff84702a0077ad38fdf4f750,"technosphere::hardwood forestry, oak, sustainable forest management::RoW::kilogram",technosphere,"hardwood forestry, oak, sustainable forest management",ei39_cutoff,c655f5b0ff84702a0077ad38fdf4f750,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.00599936360590071,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__hardwood_forestry_oak_sustainable_forest_management__RoW,kg O3-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.04148801725295221,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__softwood_forestry_pine_sustainable_forest_management__RoW,kg CO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.00013874263730151177,UF_TRACI_v2_1__eutrophication__eutrophication_potential__softwood_forestry_pine_sustainable_forest_management__RoW,kg N-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.00020810587540811166,UF_TRACI_v2_1__acidification__acidification_potential_AP__softwood_forestry_pine_sustainable_forest_management__RoW,kg SO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,2.2622645627996606e-05,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__softwood_forestry_pine_sustainable_forest_management__RoW,PM2.5-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.16823964479604103,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__softwood_forestry_pine_sustainable_forest_management__RoW,CTUe/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|7f63fa1d975fd20397933993cfe1bbf2,"technosphere::softwood forestry, pine, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, pine, sustainable forest management",ei39_cutoff,7f63fa1d975fd20397933993cfe1bbf2,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.006493490284901371,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__softwood_forestry_pine_sustainable_forest_management__RoW,kg O3-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.043717840062554726,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__softwood_forestry_spruce_sustainable_forest_management__RoW,kg CO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.00011892132282326936,UF_TRACI_v2_1__eutrophication__eutrophication_potential__softwood_forestry_spruce_sustainable_forest_management__RoW,kg N-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0002181635462752675,UF_TRACI_v2_1__acidification__acidification_potential_AP__softwood_forestry_spruce_sustainable_forest_management__RoW,kg SO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,2.2515605235573248e-05,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__softwood_forestry_spruce_sustainable_forest_management__RoW,PM2.5-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.17263738350032465,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__softwood_forestry_spruce_sustainable_forest_management__RoW,CTUe/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|a54115ba044e5f4394c78824ef3e2c6f,"technosphere::softwood forestry, spruce, sustainable forest management::RoW::kilogram",technosphere,"softwood forestry, spruce, sustainable forest management",ei39_cutoff,a54115ba044e5f4394c78824ef3e2c6f,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.006735277366388109,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__softwood_forestry_spruce_sustainable_forest_management__RoW,kg O3-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|8fcd322e3bfcf29cc506c34e95336f81,"technosphere::willow production, short rotation coppice::RoW::kilogram",technosphere,"willow production, short rotation coppice",ei39_cutoff,8fcd322e3bfcf29cc506c34e95336f81,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.06014236196420904,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__willow_production_short_rotation_coppice__RoW,kg CO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|8fcd322e3bfcf29cc506c34e95336f81,"technosphere::willow production, short rotation coppice::RoW::kilogram",technosphere,"willow production, short rotation coppice",ei39_cutoff,8fcd322e3bfcf29cc506c34e95336f81,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0016108580342260787,UF_TRACI_v2_1__eutrophication__eutrophication_potential__willow_production_short_rotation_coppice__RoW,kg N-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|8fcd322e3bfcf29cc506c34e95336f81,"technosphere::willow production, short rotation coppice::RoW::kilogram",technosphere,"willow production, short rotation coppice",ei39_cutoff,8fcd322e3bfcf29cc506c34e95336f81,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0004044347391966383,UF_TRACI_v2_1__acidification__acidification_potential_AP__willow_production_short_rotation_coppice__RoW,kg SO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|8fcd322e3bfcf29cc506c34e95336f81,"technosphere::willow production, short rotation coppice::RoW::kilogram",technosphere,"willow production, short rotation coppice",ei39_cutoff,8fcd322e3bfcf29cc506c34e95336f81,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,6.346341734089867e-05,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__willow_production_short_rotation_coppice__RoW,PM2.5-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|8fcd322e3bfcf29cc506c34e95336f81,"technosphere::willow production, short rotation coppice::RoW::kilogram",technosphere,"willow production, short rotation coppice",ei39_cutoff,8fcd322e3bfcf29cc506c34e95336f81,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,0.7688898774690747,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__willow_production_short_rotation_coppice__RoW,CTUe/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|8fcd322e3bfcf29cc506c34e95336f81,"technosphere::willow production, short rotation coppice::RoW::kilogram",technosphere,"willow production, short rotation coppice",ei39_cutoff,8fcd322e3bfcf29cc506c34e95336f81,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.007670579162386125,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__willow_production_short_rotation_coppice__RoW,kg O3-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,5.31569423967388,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_inorganic_nitrogen_fertiliser_as_N__US,kg CO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.009845524895215372,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_inorganic_nitrogen_fertiliser_as_N__US,kg N-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.020346980694298522,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_inorganic_nitrogen_fertiliser_as_N__US,kg SO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0027388710788756074,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_inorganic_nitrogen_fertiliser_as_N__US,PM2.5-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,105.57973834340318,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_inorganic_nitrogen_fertiliser_as_N__US,CTUe/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram",technosphere,"market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.25391615748994395,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_inorganic_nitrogen_fertiliser_as_N__US,kg O3-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,3.07353185812539,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,kg CO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.009368889401123556,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,kg N-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.015889176293569184,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,kg SO2-Eq/kilogram,True
s_c1,BC1,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram",technosphere,"market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0027841761154408003,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_inorganic_phosphorus_fertiliser_as_P2O5__US,PM2.5-Eq/kilogram,True
